Jonathan Taylor,IND,RB,26,12,12,0,0,0,0,0,226,1282,5.67,15,40,35,304,8.69,2,1,0,17,1,NULL,
Christian McCaffrey,SFO,RB,29,13,13,0,1,0,0,0,237,849,3.58,8,107,85,806,9.48,5,2,0,13,NULL,NULL,
Jahmyr Gibbs,DET,RB,23,12,12,0,0,0,0,0,175,1019,5.82,10,59,51,397,7.78,3,0,0,13,NULL,NULL,
Bijan Robinson,ATL,RB,23,12,12,0,0,0,0,0,195,995,5.10,5,68,54,594,11.00,2,2,1,7,1,NULL,
De'Von Achane,MIA,RB,24,12,12,0,0,0,0,0,186,1034,5.56,6,72,54,370,6.85,4,1,0,10,NULL,NULL,
James Cook,BUF,RB,26,12,12,0,0,0,0,0,231,1228,5.32,8,29,27,236,8.74,1,4,2,9,NULL,NULL,
Jaxon Smith-Njigba,SEA,WR,23,12,12,0,0,0,0,0,6,37,6.17,0,111,82,1336,16.29,7,2,1,7,NULL,NULL,
George Pickens,DAL,WR,24,12,10,0,0,0,0,0,0,0,NULL,0,105,73,1142,15.64,8,3,0,8,1,NULL,
Josh Allen,BUF,QB,29,12,12,243,350,2832,19,10,78,409,5.24,11,0,0,0,NULL,0,5,2,11,NULL,NULL,
Patrick Mahomes,KAN,QB,30,12,12,285,441,3238,22,7,55,348,6.33,4,0,0,0,NULL,0,3,0,4,NULL,2,
Davante Adams,LAR,WR,33,12,12,0,0,0,0,0,0,0,NULL,0,99,52,689,13.25,14,0,0,14,NULL,NULL,
Trey McBride,ARI,TE,26,12,12,0,0,0,0,0,0,0,NULL,0,118,88,879,9.99,8,0,0,8,NULL,NULL,
Drake Maye,NWE,QB,23,13,13,276,386,3412,23,6,81,319,3.94,2,1,1,2,2.00,0,6,2,2,1,NULL,
Javonte Williams,DAL,RB,25,12,12,0,0,0,0,0,198,955,4.82,8,42,31,128,4.13,2,2,2,10,NULL,NULL,
Derrick Henry,BAL,RB,31,12,12,0,1,0,0,0,197,931,4.73,10,18,14,142,10.14,0,3,2,10,NULL,NULL,
Josh Jacobs,GNB,RB,27,11,11,0,0,0,0,0,186,731,3.93,11,36,29,245,8.45,0,2,1,11,NULL,NULL,
Kyren Williams,LAR,RB,25,12,12,0,0,0,0,0,183,868,4.74,7,33,24,184,7.67,3,2,2,10,NULL,NULL,
Amon-Ra St. Brown,DET,WR,26,12,12,0,0,0,0,0,3,9,3.00,0,108,75,884,11.79,9,1,0,9,NULL,NULL,
Jalen Hurts,PHI,QB,27,12,12,226,342,2514,19,2,84,329,3.92,8,0,0,0,NULL,0,6,3,8,NULL,NULL,
Rico Dowdle,CAR,RB,27,13,7,0,0,0,0,0,192,929,4.84,5,36,29,254,8.76,1,1,0,6,NULL,NULL,
Puka Nacua,LAR,WR,24,11,10,0,0,0,0,0,6,73,12.17,1,107,86,1019,11.85,4,1,1,5,NULL,NULL,
Dak Prescott,DAL,QB,32,12,12,303,437,3261,25,8,41,124,3.02,2,0,0,0,NULL,0,4,1,2,NULL,2,
Travis Etienne,JAX,RB,26,12,12,0,0,0,0,0,181,843,4.66,5,38,25,173,6.92,2,1,0,7,NULL,NULL,
Ja'Marr Chase,CIN,WR,25,11,11,0,0,0,0,0,2,6,3.00,0,131,86,971,11.29,5,1,1,5,NULL,NULL,
Matthew Stafford,LAR,QB,37,12,12,266,401,3073,32,4,25,-10,-0.40,0,0,0,0,NULL,0,6,3,0,NULL,NULL,
Breece Hall,NYJ,RB,24,12,12,1,1,4,1,0,187,834,4.46,3,39,30,309,10.30,1,2,2,4,NULL,NULL,
Tetairoa McMillan,CAR,WR,22,13,13,0,0,0,0,0,0,0,NULL,0,98,57,826,14.49,6,0,0,6,NULL,NULL,
Travis Kelce,KAN,TE,36,12,12,0,0,0,0,0,1,1,1.00,0,78,59,719,12.19,5,0,0,5,1,NULL,
Ashton Jeanty,LVR,RB,22,12,12,0,0,0,0,0,181,635,3.51,4,54,43,251,5.84,4,2,1,8,NULL,NULL,
Emeka Egbuka,TAM,WR,23,12,11,0,0,0,0,0,2,9,4.50,0,101,52,791,15.21,6,0,0,6,1,NULL,
Saquon Barkley,PHI,RB,28,12,12,0,0,0,0,0,198,740,3.74,4,43,35,259,7.40,2,1,1,6,NULL,NULL,
D'Andre Swift,CHI,RB,26,11,11,0,0,0,0,0,160,774,4.84,5,36,25,237,9.48,1,2,2,6,NULL,NULL,
Drake London,ATL,WR,24,9,9,0,0,0,0,0,0,0,NULL,0,94,60,810,13.50,6,1,1,6,1,NULL,
Daniel Jones,IND,QB,28,12,12,256,377,3041,19,7,44,160,3.64,5,0,0,0,NULL,0,9,3,5,NULL,1,
Tyler Warren,IND,TE,23,12,8,0,1,0,0,0,5,6,1.20,1,78,58,684,11.79,4,1,0,5,NULL,NULL,
Caleb Williams,CHI,QB,24,12,12,230,396,2722,17,5,61,306,5.02,3,2,2,22,11.00,1,6,1,4,NULL,NULL,
Quinshon Judkins,CLE,RB,22,11,11,0,0,0,0,0,196,758,3.87,7,23,17,88,5.18,0,0,0,7,1,NULL,
Nico Collins,HOU,WR,26,11,11,0,0,0,0,0,2,15,7.50,1,95,57,795,13.95,4,1,1,5,1,NULL,
Justin Herbert,LAC,QB,27,12,12,265,396,2842,21,10,57,353,6.19,1,0,0,0,NULL,0,2,1,1,1,NULL,
Jameson Williams,DET,WR,24,12,10,0,0,0,0,0,5,5,1.00,0,63,38,706,18.58,6,0,0,6,NULL,NULL,
Jaylen Waddle,MIA,WR,27,12,12,1,1,8,0,0,0,0,NULL,0,79,52,762,14.65,5,0,0,5,NULL,NULL,
Michael Pittman Jr.,IND,WR,28,12,11,0,0,0,0,0,0,0,NULL,0,82,60,620,10.33,7,0,0,7,1,NULL,
Chris Olave,NOR,WR,25,12,12,0,1,0,0,1,1,-3,-3.00,0,115,73,781,10.70,5,0,0,5,NULL,NULL,
A.J. Brown,PHI,WR,28,11,11,0,0,0,0,0,0,0,NULL,0,87,56,699,12.48,6,0,0,6,NULL,NULL,
Hunter Henry,NWE,TE,31,13,13,0,0,0,0,0,0,0,NULL,0,69,45,610,13.56,5,0,0,5,NULL,NULL,
Bo Nix,DEN,QB,25,12,12,266,432,2742,19,9,52,229,4.40,3,1,0,0,NULL,0,3,1,3,NULL,4,
Brock Bowers,LVR,TE,23,9,5,0,0,0,0,0,2,2,1.00,0,68,49,573,11.69,5,0,0,5,1,NULL,
Jake Ferguson,DAL,TE,26,12,7,0,0,0,0,0,1,1,1.00,0,83,70,496,7.09,7,2,1,7,NULL,NULL,
Courtland Sutton,DEN,WR,30,12,12,0,0,0,0,0,0,0,NULL,0,80,50,711,14.22,5,0,0,5,1,NULL,
Jared Goff,DET,QB,31,12,12,264,378,3025,25,5,13,46,3.54,0,0,0,0,NULL,0,3,2,0,NULL,NULL,
Chase Brown,CIN,RB,25,12,12,0,0,0,0,0,160,704,4.40,2,64,48,287,5.98,1,2,0,3,1,NULL,
Tee Higgins,CIN,WR,26,11,11,0,0,0,0,0,0,0,NULL,0,70,40,575,14.38,7,0,0,7,1,NULL,
Rome Odunze,CHI,WR,23,12,12,0,0,0,0,0,0,0,NULL,0,90,44,661,15.02,6,0,0,6,NULL,NULL,
Wan'Dale Robinson,NYG,WR,24,13,12,0,0,0,0,0,2,2,1.00,0,110,73,828,11.34,3,1,0,3,NULL,NULL,
Jaylen Warren,PIT,RB,27,11,10,0,0,0,0,0,151,639,4.23,4,32,27,228,8.44,1,0,0,5,NULL,NULL,
TreVeyon Henderson,NWE,RB,23,13,4,0,0,0,0,0,129,625,4.84,5,38,32,199,6.22,1,1,1,6,NULL,NULL,
Tucker Kraft,GNB,TE,25,8,8,0,0,0,0,0,1,3,3.00,0,44,32,489,15.28,6,0,0,6,NULL,NULL,
DeVonta Smith,PHI,WR,27,12,12,0,0,0,0,0,0,0,NULL,0,86,60,802,13.37,3,0,0,3,NULL,NULL,
Ladd McConkey,LAC,WR,24,12,9,0,0,0,0,0,0,0,NULL,0,90,58,683,11.78,5,0,0,5,NULL,NULL,
Kenneth Walker III,SEA,RB,25,12,12,0,0,0,0,0,160,733,4.58,4,23,20,175,8.75,0,0,0,4,NULL,NULL,
D.K. Metcalf,PIT,WR,28,12,12,0,0,0,0,0,2,12,6.00,1,75,45,605,13.44,5,0,0,6,NULL,NULL,
Dallas Goedert,PHI,TE,30,11,11,0,0,0,0,0,0,0,NULL,0,56,40,403,10.08,7,0,0,7,NULL,NULL,
Deebo Samuel,WAS,WR,29,11,7,0,0,0,0,0,13,49,3.77,1,75,58,534,9.21,5,2,0,6,NULL,NULL,
Quentin Johnston,LAC,WR,24,11,8,0,0,0,0,0,2,7,3.50,0,68,40,525,13.13,7,1,1,7,NULL,NULL,
David Montgomery,DET,RB,28,12,0,1,2,3,1,0,123,543,4.41,6,24,20,151,7.55,0,2,1,6,1,NULL,
Kareem Hunt,KAN,RB,30,12,4,0,0,0,0,0,130,515,3.96,7,18,14,114,8.14,1,2,1,8,NULL,NULL,
CeeDee Lamb,DAL,WR,26,9,8,0,0,0,0,0,1,2,2.00,0,81,51,744,14.59,3,0,0,3,NULL,NULL,
Justin Jefferson,MIN,WR,26,12,12,0,0,0,0,0,1,4,4.00,0,105,62,799,12.89,2,0,0,2,NULL,NULL,
Theo Johnson,NYG,TE,24,13,13,0,0,0,0,0,0,0,NULL,0,68,42,456,10.86,5,0,0,5,NULL,NULL,
Zach Ertz,WAS,TE,35,12,12,0,0,0,0,0,0,0,NULL,0,70,49,493,10.06,4,1,0,4,1,NULL,
Tre Tucker,LVR,WR,24,12,12,0,0,0,0,0,6,36,6.00,0,67,44,550,12.50,5,0,0,5,NULL,NULL,
Rashee Rice,KAN,WR,25,6,6,0,0,0,0,0,5,20,4.00,1,59,42,486,11.57,5,2,0,6,1,NULL,
Stefon Diggs,NWE,WR,32,13,13,0,0,0,0,0,0,0,NULL,0,79,64,705,11.02,3,0,0,3,NULL,NULL,
Baker Mayfield,TAM,QB,30,12,12,243,387,2600,19,5,37,243,6.57,1,0,0,0,NULL,0,8,2,1,NULL,1,
Jordan Love,GNB,QB,27,12,12,242,361,2794,19,3,41,164,4.00,0,0,0,0,NULL,0,6,2,0,NULL,2,
Trevor Lawrence,JAX,QB,26,12,12,236,395,2636,16,11,57,235,4.12,5,0,0,0,NULL,0,5,3,5,1,NULL,
Jaxson Dart,NYG,QB,22,10,8,145,228,1556,11,3,61,337,5.52,7,0,0,0,NULL,0,3,2,7,NULL,1,
Sam Darnold,SEA,QB,28,12,12,221,324,2913,19,10,16,49,3.06,0,0,0,0,NULL,0,7,5,0,NULL,NULL,
Bryce Young,CAR,QB,24,12,12,230,363,2337,18,9,32,121,3.78,1,0,0,0,NULL,0,6,4,1,NULL,1,
Lamar Jackson,BAL,QB,28,9,9,147,227,1841,15,4,52,264,5.08,1,0,0,0,NULL,0,6,3,1,NULL,1,
Aaron Rodgers,PIT,QB,42,11,11,202,310,2086,19,7,15,26,1.73,0,0,0,0,NULL,0,3,1,0,NULL,1,
Jacoby Brissett,ARI,QB,33,9,7,204,302,2188,13,4,27,116,4.30,1,0,0,0,NULL,0,4,3,1,NULL,1,
Joe Flacco,2TM,QB,40,10,10,247,410,2451,15,10,16,31,1.94,1,0,0,0,NULL,0,3,3,1,NULL,2,
Geno Smith,LVR,QB,35,12,12,253,376,2532,15,14,39,104,2.67,0,0,0,0,NULL,0,4,1,0,NULL,1,
Justin Fields,NYJ,QB,26,9,9,128,204,1259,7,1,71,383,5.39,4,1,0,0,NULL,0,4,3,4,2,3,
Tua Tagovailoa,MIA,QB,27,12,12,225,335,2280,17,14,18,42,2.33,0,0,0,0,NULL,0,7,1,0,NULL,1,
Mac Jones,SFO,QB,27,10,8,201,289,2151,13,6,33,63,1.91,0,0,0,0,NULL,0,4,2,0,NULL,1,
C.J. Stroud,HOU,QB,24,9,9,183,277,1978,11,6,30,189,6.30,0,0,0,0,NULL,0,0,0,0,NULL,NULL,
Michael Penix,ATL,QB,25,9,9,166,276,1982,9,3,21,70,3.33,1,0,0,0,NULL,0,4,2,1,NULL,1,
Cam Ward,TEN,QB,23,12,12,246,412,2351,7,6,28,123,4.39,1,0,0,0,NULL,0,9,6,1,NULL,NULL,
Jayden Daniels,WAS,QB,25,6,6,105,168,1184,8,2,54,262,4.85,2,0,0,0,NULL,0,3,2,2,NULL,1,
Marcus Mariota,WAS,QB,32,8,6,120,190,1359,9,6,37,248,6.70,1,0,0,0,NULL,0,3,1,1,NULL,1,
J.K. Dobbins,DEN,RB,27,10,9,0,0,0,0,0,153,772,5.05,4,14,11,37,3.36,0,0,0,4,NULL,NULL,
Cam Skattebo,NYG,RB,23,8,5,0,0,0,0,0,101,410,4.06,5,32,24,207,8.63,2,1,1,7,1,NULL,
Kyle Monangai,CHI,RB,23,12,1,0,0,0,0,0,121,591,4.88,5,17,10,97,9.70,0,0,0,5,NULL,NULL,
Zach Charbonnet,SEA,RB,24,11,0,0,0,0,0,0,125,437,3.50,8,10,9,67,7.44,0,0,0,8,NULL,NULL,
RJ Harvey,DEN,RB,24,12,3,0,1,0,0,0,74,279,3.77,4,36,31,222,7.16,4,0,0,8,NULL,NULL,
Spencer Rattler,NOR,QB,25,8,8,174,256,1586,8,5,31,167,5.39,0,2,1,0,0.00,0,4,2,0,NULL,NULL,
Woody Marks,HOU,RB,25,12,4,0,0,0,0,0,134,486,3.63,2,27,18,188,10.44,2,1,0,4,NULL,NULL,
Kenneth Gainwell,PIT,RB,26,12,2,0,0,0,0,0,76,356,4.68,3,51,44,259,5.89,2,2,1,5,NULL,NULL,
Jordan Mason,MIN,RB,26,12,4,0,0,0,0,0,122,578,4.74,5,15,13,45,3.46,0,3,1,5,NULL,NULL,
Tyler Allgeier,ATL,RB,25,12,1,0,0,0,0,0,97,344,3.55,8,11,10,66,6.60,0,0,0,8,NULL,NULL,
Troy Franklin,DEN,WR,22,12,6,0,0,0,0,0,4,9,2.25,0,84,48,530,11.04,5,1,1,5,3,NULL,
Chuba Hubbard,CAR,RB,26,11,6,0,0,0,0,0,111,433,3.90,1,32,23,194,8.43,3,0,0,4,NULL,NULL,
Keenan Allen,LAC,WR,33,12,2,0,0,0,0,0,0,0,NULL,0,91,60,622,10.37,4,1,0,4,NULL,NULL,
Romeo Doubs,GNB,WR,25,12,12,0,0,0,0,0,0,0,NULL,0,71,45,542,12.04,5,1,0,5,1,NULL,
Marvin Harrison Jr.,ARI,WR,23,10,10,0,0,0,0,0,0,0,NULL,0,69,40,594,14.85,4,0,0,4,1,NULL,
Kimani Vidal,LAC,RB,24,9,7,0,0,0,0,0,121,543,4.49,3,17,13,63,4.85,1,1,0,4,NULL,NULL,
Kayshon Boutte,NWE,WR,23,11,8,0,0,0,0,0,0,0,NULL,0,38,29,481,16.59,6,0,0,6,NULL,NULL,
Zay Flowers,BAL,WR,25,12,12,0,0,0,0,0,8,42,5.25,0,84,60,767,12.78,1,2,2,1,NULL,NULL,
D.J. Moore,CHI,WR,28,12,12,1,1,2,1,0,14,67,4.79,1,63,38,502,13.21,3,1,1,4,NULL,NULL,
Rachaad White,TAM,RB,26,12,8,0,0,0,0,0,106,421,3.97,4,36,32,170,5.31,0,0,0,4,NULL,NULL,
Alec Pierce,IND,WR,25,10,9,0,0,0,0,0,0,0,NULL,0,59,33,689,20.88,2,0,0,2,NULL,NULL,
Tony Pollard,TEN,RB,28,12,12,0,0,0,0,0,150,582,3.88,2,34,27,171,6.33,0,3,3,2,NULL,NULL,
Jacory Croskey-Merritt,WAS,RB,24,12,5,0,0,0,0,0,118,518,4.39,4,13,9,68,7.56,0,2,2,4,NULL,NULL,
Kyler Murray,ARI,QB,28,5,5,110,161,962,6,3,29,173,5.97,1,0,0,0,NULL,0,1,1,1,NULL,NULL,
Brock Purdy,SFO,QB,26,5,5,106,160,1147,9,7,16,43,2.69,1,0,0,0,NULL,0,1,1,1,NULL,1,
Marquise Brown,KAN,WR,28,12,5,0,0,0,0,0,0,0,NULL,0,60,41,459,11.20,5,1,0,5,NULL,NULL,
Jauan Jennings,SFO,WR,28,11,11,0,0,0,0,0,0,0,NULL,0,69,41,458,11.17,5,1,1,5,1,NULL,
Parker Washington,JAX,WR,23,12,6,0,0,0,0,0,6,5,0.83,0,63,36,447,12.42,3,1,0,5,NULL,NULL,
Mark Andrews,BAL,TE,30,12,8,0,0,0,0,0,9,45,5.00,1,52,37,332,8.97,5,1,0,6,NULL,NULL,
Juwan Johnson,NOR,TE,29,12,7,0,0,0,0,0,0,0,NULL,0,76,54,576,10.67,3,1,1,3,NULL,NULL,
Khalil Shakir,BUF,WR,25,12,8,0,0,0,0,0,1,5,5.00,0,75,55,569,10.35,3,1,1,3,NULL,NULL,
Jakobi Meyers,2TM,WR,29,11,8,0,0,0,0,0,1,3,3.00,0,70,51,597,11.71,2,0,0,2,NULL,NULL,
Nick Chubb,HOU,RB,30,12,8,0,0,0,0,0,114,469,4.11,3,19,12,58,4.83,0,0,0,3,NULL,NULL,
Dillon Gabriel,CLE,QB,25,9,6,110,185,937,7,2,14,86,6.14,0,0,0,0,NULL,0,0,0,0,NULL,NULL,
Tyrone Tracy Jr.,NYG,RB,26,11,7,0,0,0,0,0,113,434,3.84,1,31,22,203,9.23,0,0,0,1,NULL,NULL,
Carson Wentz,MIN,QB,33,5,5,110,169,1216,6,5,11,57,5.18,0,0,0,0,NULL,0,3,0,0,NULL,1,
Dalton Kincaid,BUF,TE,26,8,3,0,0,0,0,0,0,0,NULL,0,36,29,448,15.45,4,1,0,4,NULL,NULL,
George Kittle,SFO,TE,32,8,8,0,0,0,0,0,1,-3,-3.00,0,45,37,396,10.70,5,0,0,5,NULL,NULL,
Harold Fannin,CLE,TE,21,12,10,0,0,0,0,0,5,10,2.00,0,74,51,505,9.90,3,1,1,3,NULL,NULL,
Alvin Kamara,NOR,RB,30,11,11,0,0,0,0,0,131,471,3.60,1,39,33,186,5.64,0,2,2,1,NULL,NULL,
Zonovan Knight,ARI,RB,24,10,6,0,0,0,0,0,74,255,3.45,4,25,19,142,7.47,1,1,1,5,NULL,NULL,
Rashid Shaheed,2TM,WR,27,13,11,0,0,0,0,0,7,41,5.86,0,77,48,536,11.17,2,2,1,2,NULL,NULL,
Rhamondre Stevenson,NWE,RB,27,10,9,0,0,0,0,0,101,324,3.21,3,24,20,214,10.70,0,3,3,3,1,NULL,
AJ Barner,SEA,TE,23,12,12,0,0,0,0,0,9,13,1.44,1,46,37,359,9.70,4,2,0,5,NULL,NULL,
Bucky Irving,TAM,RB,23,5,4,0,0,0,0,0,88,298,3.39,1,21,21,213,10.14,2,1,1,3,NULL,NULL,
Sam LaPorta,DET,TE,24,9,9,0,0,0,0,0,0,0,NULL,0,49,40,489,12.23,3,0,0,3,NULL,NULL,
Davis Mills,HOU,QB,27,5,3,88,150,879,5,1,12,48,4.00,1,0,0,0,NULL,0,1,0,1,NULL,1,
J.J. McCarthy,MIN,QB,22,6,6,86,159,929,6,10,23,120,5.22,2,0,0,0,NULL,0,5,1,2,NULL,1,
Jordan Addison,MIN,WR,23,9,8,0,0,0,0,0,1,16,16.00,0,63,33,448,13.58,3,0,0,3,NULL,NULL,
Bhayshul Tuten,JAX,RB,23,12,0,0,0,0,0,0,75,272,3.63,4,13,9,63,7.00,1,0,0,5,NULL,NULL,
Garrett Wilson,NYJ,WR,25,7,7,0,0,0,0,0,0,0,NULL,0,59,36,395,10.97,4,1,0,4,NULL,NULL,
Oronde Gadsden II,LAC,TE,22,10,5,0,0,0,0,0,0,0,NULL,0,51,38,534,14.05,2,1,1,2,NULL,NULL,
Emanuel Wilson,GNB,RB,26,12,1,0,0,0,0,0,85,341,4.01,3,15,13,87,6.69,0,1,0,3,1,NULL,
Michael Wilson,ARI,WR,25,12,8,0,0,0,0,0,0,0,NULL,0,78,50,570,11.40,1,0,0,1,NULL,NULL,
Dalton Schultz,HOU,TE,29,12,4,0,0,0,0,0,0,0,NULL,0,80,59,552,9.36,1,0,0,1,NULL,NULL,
Devin Singletary,NYG,RB,28,13,1,0,0,0,0,0,86,306,3.56,3,13,12,126,10.50,0,0,0,3,NULL,NULL,
Tyrod Taylor,NYJ,QB,36,5,3,79,130,773,5,4,27,143,5.30,1,0,0,0,NULL,0,1,1,1,NULL,NULL,
Sean Tucker,TAM,RB,24,12,0,0,0,0,0,0,65,277,4.26,4,10,8,34,4.25,1,1,0,5,NULL,NULL,
Demario Douglas,NWE,WR,25,13,0,0,0,0,0,0,6,16,2.67,0,39,27,402,14.89,3,0,0,3,NULL,NULL,
Jayden Higgins,HOU,WR,23,12,7,0,0,0,0,0,0,0,NULL,0,50,32,359,11.22,4,0,0,4,NULL,NULL,
Tez Johnson,TAM,WR,23,11,7,0,0,0,0,0,6,17,2.83,0,39,24,287,11.96,5,0,0,5,NULL,NULL,
Kyle Pitts,ATL,TE,25,12,12,0,0,0,0,0,0,0,NULL,0,75,56,541,9.66,1,0,0,1,NULL,NULL,
Colston Loveland,CHI,TE,21,11,8,0,0,0,0,0,0,0,NULL,0,44,31,406,13.10,3,0,0,3,NULL,NULL,
Tyler Shough,NOR,QB,26,6,4,107,164,1068,5,4,21,51,2.43,0,0,0,0,NULL,0,2,2,0,1,NULL,
Brian Thomas,JAX,WR,23,9,9,0,0,0,0,0,2,16,8.00,1,63,32,448,14.00,1,0,0,2,NULL,NULL,
Omarion Hampton,LAC,RB,22,5,5,0,0,0,0,0,66,314,4.76,2,22,20,136,6.80,0,1,0,2,NULL,NULL,
Chris Rodriguez,WAS,RB,25,10,5,0,0,0,0,0,71,320,4.51,4,2,1,6,6.00,0,0,0,4,NULL,NULL,
Keon Coleman,BUF,WR,22,10,6,0,0,0,0,0,0,0,NULL,0,52,34,339,9.97,4,1,1,4,NULL,NULL,
Mack Hollins,NWE,WR,32,13,11,0,0,0,0,0,1,4,4.00,0,48,35,440,12.57,2,0,0,2,NULL,NULL,
Blake Corum,LAR,RB,25,12,0,0,0,0,0,0,89,422,4.74,2,10,5,10,2.00,0,0,0,2,NULL,NULL,
Aaron Jones,MIN,RB,31,8,8,0,0,0,0,0,67,300,4.48,1,30,20,150,7.50,1,2,1,2,NULL,NULL,
Tyquan Thornton,KAN,WR,25,12,3,0,0,0,0,0,0,0,NULL,0,31,15,372,24.80,3,0,0,3,NULL,NULL,
Christian Watson,GNB,WR,26,6,6,0,0,0,0,0,1,3,3.00,0,34,21,363,17.29,3,0,0,3,NULL,NULL,
Xavier Worthy,KAN,WR,22,10,10,0,0,0,0,0,9,86,9.56,0,59,35,401,11.46,1,0,0,1,NULL,NULL,
Pat Freiermuth,PIT,TE,27,12,4,0,0,0,0,0,0,0,NULL,0,32,26,298,11.46,4,0,0,4,NULL,NULL,
Josh Downs,IND,WR,24,11,6,0,0,0,0,0,0,0,NULL,0,59,40,370,9.25,3,1,1,3,NULL,NULL,
Isiah Pacheco,KAN,RB,26,9,8,0,0,0,0,0,81,345,4.26,1,19,13,60,4.62,1,0,0,2,NULL,NULL,
Tory Horton,SEA,WR,23,8,3,0,0,0,0,0,0,0,NULL,0,22,13,161,12.38,5,0,0,6,NULL,NULL,
Chimere Dike,TEN,WR,24,12,7,0,0,0,0,0,9,18,2.00,0,47,29,260,8.97,2,2,1,4,NULL,NULL,
Xavier Hutchinson,HOU,WR,25,12,4,0,0,0,0,0,2,14,7.00,0,39,26,303,11.65,3,0,0,3,NULL,NULL,
Malik Washington,MIA,WR,24,12,3,0,0,0,0,0,13,78,6.00,0,52,37,264,7.14,2,1,1,3,NULL,NULL,
Russell Wilson,NYG,QB,37,6,3,69,119,831,3,3,18,106,5.89,0,0,0,0,NULL,0,3,0,0,NULL,NULL,
Jake Browning,CIN,QB,29,5,3,81,125,771,6,8,9,39,4.33,1,0,0,0,NULL,0,1,0,1,NULL,NULL,
Kendrick Bourne,SFO,WR,30,12,7,0,0,0,0,0,0,0,NULL,0,43,31,482,15.55,0,0,0,0,NULL,NULL,
T.J. Hockenson,MIN,TE,28,12,12,0,0,0,0,0,1,0,0.00,0,57,44,358,8.14,2,0,0,2,NULL,NULL,
Andrei Iosivas,CIN,WR,26,12,6,0,0,0,0,0,3,14,4.67,0,44,24,346,14.42,2,0,0,2,NULL,NULL,
Cooper Kupp,SEA,WR,32,11,11,0,1,0,0,1,0,0,NULL,0,50,34,438,12.88,1,0,0,1,NULL,NULL,
Xavier Legette,CAR,WR,24,11,11,0,0,0,0,0,1,0,0.00,0,53,28,287,10.25,3,1,0,3,NULL,NULL,
Jalen Nailor,MIN,WR,26,12,6,0,0,0,0,0,1,15,15.00,0,39,20,318,15.90,2,0,0,2,1,NULL,
David Njoku,CLE,TE,29,11,10,0,0,0,0,0,0,0,NULL,0,47,32,292,9.13,3,0,0,3,NULL,NULL,
Brian Robinson Jr.,SFO,RB,26,13,0,0,0,0,0,0,72,328,4.56,2,10,7,19,2.71,0,0,0,2,NULL,NULL,
Darius Slayton,NYG,WR,28,10,9,0,0,0,0,0,0,0,NULL,0,39,26,407,15.65,1,1,1,1,1,NULL,
Jake Tonges,SFO,TE,26,13,1,0,0,0,0,0,0,0,NULL,0,35,26,226,8.69,4,0,0,4,NULL,NULL,
Elic Ayomanor,TEN,WR,22,11,10,0,0,0,0,0,0,0,NULL,0,64,29,339,11.69,2,0,0,2,NULL,NULL,
Greg Dortch,ARI,WR,27,12,3,0,0,0,0,0,7,15,2.14,1,33,29,206,7.10,3,1,0,4,NULL,NULL,
Jerry Jeudy,CLE,WR,26,12,12,0,0,0,0,0,0,0,NULL,0,80,35,421,12.03,1,1,1,1,NULL,NULL,
Justice Hill,BAL,RB,28,10,0,0,0,0,0,0,18,93,5.17,2,27,21,169,8.05,1,1,0,3,NULL,NULL,
Dylan Sampson,CLE,RB,21,12,1,0,0,0,0,0,42,112,2.67,0,28,23,195,8.48,2,0,0,2,NULL,NULL,
Sterling Shepard,TAM,WR,32,12,1,0,0,0,0,0,4,19,4.75,0,52,38,366,9.63,1,1,1,1,NULL,NULL,
Dontayvion Wicks,GNB,WR,24,10,6,0,0,0,0,0,1,6,6.00,0,41,26,307,11.81,2,0,0,2,NULL,NULL,
Terry McLaurin,WAS,WR,30,5,5,0,0,0,0,0,0,0,NULL,0,35,20,299,14.95,2,0,0,2,NULL,NULL,
Jeremy McNichols,WAS,RB,30,12,0,0,0,0,0,0,32,211,6.59,1,22,17,149,8.76,0,0,0,1,NULL,NULL,
Jameis Winston,NYG,QB,31,2,2,37,65,567,2,2,7,23,3.29,1,1,1,33,33.00,1,1,1,2,NULL,NULL,
Luther Burden,CHI,WR,22,11,2,0,0,0,0,0,4,24,6.00,0,34,26,328,12.62,1,0,0,1,NULL,NULL,
Evan Engram,DEN,TE,31,11,1,0,0,0,0,0,1,7,7.00,0,59,38,339,8.92,1,0,0,1,NULL,NULL,
Noah Fant,CIN,TE,28,11,5,0,0,0,0,0,0,0,NULL,0,37,32,268,8.38,3,2,2,3,NULL,NULL,
Marvin Mims,DEN,WR,23,10,2,0,0,0,0,0,9,65,7.22,1,34,24,242,10.08,1,2,1,2,NULL,NULL,
Chigoziem Okonkwo,TEN,TE,26,12,9,0,0,0,0,0,0,0,NULL,0,51,39,406,10.41,0,0,0,0,NULL,NULL,
Cade Otton,TAM,TE,26,12,12,0,0,0,0,0,0,0,NULL,0,62,43,411,9.56,0,0,0,0,NULL,NULL,
Calvin Austin III,PIT,WR,26,10,7,0,0,0,0,0,0,0,NULL,0,44,26,278,10.69,2,0,0,2,NULL,NULL,
Ty Johnson,BUF,RB,28,12,0,0,0,0,0,0,23,95,4.13,1,21,14,181,12.93,1,1,0,2,NULL,NULL,
Luke McCaffrey,WAS,WR,24,9,0,0,0,0,0,0,0,0,NULL,0,15,11,203,18.45,3,0,0,3,1,NULL,
